aX,aY,aZ,gX,gY,gZ,gesture
0.182,-1.177,0.423,53.894,-23.682,77.332,1
0.181,-1.163,0.429,51.147,-22.339,81.848,1
0.184,-1.129,0.423,46.204,-21.973,85.876,1
0.174,-1.067,0.42,43.091,-21.301,88.684,1
0.165,-1.012,0.415,44.373,-20.996,89.966,1
0.16,-1.002,0.393,46.936,-20.752,90.088,1
0.161,-0.994,0.366,49.255,-19.958,91.125,1
0.188,-0.985,0.352,49.805,-19.287,90.942,1
0.201,-0.965,0.339,49.927,-19.043,89.417,1
0.203,-0.939,0.323,52.002,-18.738,87.83,1
0.202,-0.922,0.311,55.786,-18.066,85.266,1
0.214,-0.934,0.304,57.434,-17.578,83.435,1
0.221,-0.931,0.306,55.237,-18.311,80.261,1
0.226,-0.915,0.318,51.086,-19.287,77.393,1
0.228,-0.905,0.287,47.607,-19.958,74.951,1
0.222,-0.88,0.265,47.302,-19.47,73.303,1
0.225,-0.885,0.244,48.157,-18.921,71.838,1
0.239,-0.889,0.228,45.41,-19.226,70.557,1
0.251,-0.878,0.223,41.382,-19.653,69.519,1
0.269,-0.873,0.235,36.377,-20.386,67.688,1
0.266,-0.851,0.242,32.959,-20.752,65.552,1
0.269,-0.844,0.256,31.616,-20.508,63.782,1
0.274,-0.855,0.26,30.518,-20.142,61.584,1
0.304,-0.862,0.257,28.992,-19.287,59.998,1
0.317,-0.848,0.242,26.001,-19.592,57.678,1
0.307,-0.82,0.239,22.644,-20.752,54.199,1
0.291,-0.79,0.228,20.142,-21.301,50.537,1
0.314,-0.772,0.187,19.531,-19.897,48.34,1
0.344,-0.786,0.155,20.142,-19.287,45.471,1
0.348,-0.794,0.149,18.799,-19.531,42.419,1
0.366,-0.794,0.164,16.968,-19.958,39.734,1
0.37,-0.797,0.195,14.648,-20.935,36.682,1
0.359,-0.783,0.212,13.428,-20.996,33.508,1
0.372,-0.79,0.208,12.939,-19.775,31.555,1
0.395,-0.813,0.204,11.475,-19.348,29.846,1
0.382,-0.792,0.215,7.874,-19.775,26.672,1
0.38,-0.794,0.226,4.028,-19.775,23.804,1
0.383,-0.783,0.208,1.16,-19.531,21.667,1
0.394,-0.771,0.183,-0.061,-19.104,19.897,1
0.399,-0.774,0.172,-0.732,-18.677,18.188,1
0.413,-0.783,0.177,1.343,-17.822,16.663,1
0.418,-0.789,0.181,4.089,-16.235,14.954,1
0.425,-0.798,0.172,6.47,-14.771,13.489,1
0.443,-0.809,0.156,9.583,-13.062,12.573,1
0.448,-0.818,0.172,11.169,-11.719,11.719,1
0.453,-0.827,0.187,11.597,-10.498,10.925,1
0.445,-0.84,0.198,10.193,-9.888,9.827,1
0.437,-0.842,0.213,6.653,-10.01,8.911,1
0.44,-0.834,0.234,3.418,-10.193,7.874,1
0.441,-0.834,0.241,3.662,-9.766,6.653,1
0.436,-0.838,0.238,5.615,-8.911,6.531,1
0.461,-0.871,0.218,7.568,-8.24,7.263,1
0.462,-0.857,0.183,7.324,-8.24,5.005,1
0.471,-0.867,0.155,5.615,-8.606,4.089,1
0.477,-0.859,0.132,3.479,-9.094,4.028,1
0.482,-0.85,0.137,3.113,-9.521,4.028,1
0.481,-0.865,0.148,3.845,-9.888,3.54,1
0.479,-0.883,0.161,4.822,-9.766,2.747,1
0.474,-0.889,0.172,5.981,-9.338,2.563,1
0.473,-0.893,0.18,6.653,-8.85,2.686,1
0.474,-0.9,0.183,6.042,-8.728,2.991,1
0.482,-0.906,0.194,4.333,-8.972,3.418,1
0.488,-0.903,0.201,2.502,-9.277,3.906,1
0.487,-0.891,0.206,0.916,-9.705,4.028,1
0.48,-0.862,0.199,1.465,-9.583,4.272,1
0.475,-0.858,0.192,3.601,-9.033,4.15,1
0.473,-0.873,0.19,4.761,-8.118,3.845,1
0.477,-0.883,0.208,3.967,-7.385,3.906,1
0.472,-0.88,0.223,2.808,-6.836,3.845,1
0.474,-0.891,0.218,2.93,-6.348,3.662,1
0.472,-0.9,0.216,2.441,-5.981,3.845,1
0.471,-0.895,0.227,0.305,-5.981,4.089,1
0.468,-0.873,0.237,-2.197,-6.104,3.723,1
0.464,-0.858,0.241,-2.258,-5.371,3.174,1
0.463,-0.865,0.231,0.183,-3.967,2.441,1
0.47,-0.881,0.224,1.221,-2.625,1.953,1
0.472,-0.876,0.222,0.671,-1.587,1.648,1
0.469,-0.876,0.21,0.488,-0.793,0.977,1
0.466,-0.884,0.186,0.732,-0.549,0,1
0.467,-0.895,0.173,0.244,-0.305,-0.061,1
0.471,-0.896,0.174,-1.404,-0.549,0.122,1
0.472,-0.893,0.175,-3.357,-0.793,0.122,1
0.469,-0.873,0.167,-4.944,-1.587,0.122,1
0.476,-0.878,0.16,-4.15,-2.075,0.244,1
0.48,-0.884,0.166,-2.869,-1.892,0.549,1
0.479,-0.891,0.176,-2.869,-1.526,0.793,1
0.481,-0.883,0.185,-4.028,-1.648,1.221,1
0.477,-0.869,0.198,-5.188,-1.953,1.16,1
0.479,-0.868,0.182,-3.967,-1.465,1.16,1
0.486,-0.885,0.164,-1.709,-0.977,1.282,1
0.486,-0.889,0.16,-0.732,-0.977,1.709,1
0.488,-0.886,0.165,-1.587,-1.343,2.319,1
0.488,-0.881,0.166,-2.38,-1.831,2.197,1
0.491,-0.886,0.187,-3.113,-2.38,1.953,1
0.471,-0.882,0.184,-2.991,-1.77,2.075,1
0.475,-0.888,0.172,-1.587,-1.648,2.258,1
0.478,-0.899,0.178,-0.488,-1.831,2.136,1
0.478,-0.901,0.189,-1.038,-2.197,2.319,1
0.478,-0.887,0.199,-1.892,-2.441,2.075,1
0.48,-0.888,0.204,-1.892,-2.502,1.831,1
0.467,-0.895,0.211,-1.526,-2.136,1.892,1
0.475,-0.891,0.22,-2.258,-1.953,2.075,1
0.476,-0.879,0.224,-3.418,-1.587,1.77,1
0.474,-0.87,0.212,-3.54,-1.343,1.587,1
0.47,-0.881,0.196,-2.625,-0.549,1.587,1
0.477,-0.893,0.19,-2.502,0,1.77,1
0.484,-0.889,0.187,-3.052,-0.183,2.136,1
0.486,-0.875,0.171,-2.93,-0.366,1.953,1
0.479,-0.878,0.163,-2.563,-0.488,1.648,1
0.482,-0.888,0.158,-2.258,-0.427,2.014,1
0.487,-0.897,0.16,-2.38,-0.488,2.502,1
0.297,-1.383,0.379,43.274,-58.289,5.798,1
0.3,-1.331,0.405,41.26,-57.251,13.977,1
0.297,-1.283,0.41,41.199,-55.481,21.667,1
0.308,-1.254,0.4,41.016,-53.345,28.259,1
0.302,-1.211,0.385,41.748,-51.514,41.077,1
0.31,-1.16,0.393,42.297,-48.035,44.922,1
0.32,-1.141,0.396,41.809,-46.936,48.889,1
0.312,-1.106,0.404,43.945,-45.288,53.65,1
0.289,-1.069,0.398,48.706,-43.396,58.167,1
0.271,-1.012,0.378,57.434,-39.001,61.829,1
0.26,-0.996,0.354,66.101,-35.4,63.904,1
0.269,-1.013,0.337,70.19,-33.691,64.941,1
0.291,-1.018,0.315,68.176,-33.386,65.796,1
0.319,-1.002,0.302,63.416,-34.241,65.918,1
0.306,-0.984,0.307,59.265,-35.461,65.43,1
0.298,-0.961,0.304,56.946,-36.316,64.392,1
0.288,-0.937,0.289,56.03,-36.316,63.049,1
0.28,-0.929,0.295,56.58,-35.95,62.5,1
0.283,-0.917,0.284,57.8,-35.217,62.134,1
0.293,-0.905,0.239,58.35,-34.302,61.646,1
0.302,-0.897,0.224,58.228,-33.02,61.035,1
0.288,-0.893,0.226,58.838,-33.02,60.669,1
0.278,-0.873,0.249,58.289,-33.142,59.204,1
0.284,-0.868,0.286,56.946,-32.715,57.129,1
0.3,-0.883,0.314,54.138,-32.715,56.03,1
0.317,-0.892,0.316,50.049,-32.898,54.932,1
0.324,-0.902,0.312,42.969,-33.386,53.528,1
0.329,-0.874,0.284,35.522,-34.363,52.49,1
0.323,-0.862,0.249,30.579,-34.79,52.185,1
0.312,-0.826,0.217,28.198,-33.752,51.758,1
0.312,-0.79,0.201,27.283,-31.982,50.659,1
0.307,-0.792,0.199,25.574,-30.884,49.255,1
0.311,-0.781,0.219,23.071,-29.602,47.729,1
0.311,-0.78,0.25,22.217,-27.588,46.997,1
0.323,-0.798,0.261,23.315,-25.269,45.959,1
0.33,-0.812,0.263,23.437,-23.743,44.556,1
0.346,-0.815,0.254,22.522,-22.766,42.847,1
0.355,-0.816,0.246,20.752,-21.912,41.26,1
0.347,-0.785,0.229,18.25,-20.63,39.978,1
0.361,-0.772,0.202,17.029,-18.921,40.222,1
0.37,-0.789,0.189,16.602,-16.968,39.795,1
0.378,-0.796,0.186,15.442,-15.93,38.574,1
0.382,-0.806,0.195,14.16,-15.442,37.292,1
0.391,-0.815,0.208,11.108,-15.259,36.133,1
0.388,-0.816,0.21,7.202,-15.564,34.241,1
0.394,-0.818,0.222,2.38,-16.296,32.104,1
0.408,-0.812,0.213,-1.77,-17.395,30.518,1
0.411,-0.793,0.213,-5.188,-18.372,28.687,1
0.417,-0.783,0.207,-7.69,-18.982,27.527,1
0.427,-0.756,0.173,-8.362,-18.433,26.489,1
0.443,-0.748,0.143,-7.996,-17.09,25.085,1
0.454,-0.735,0.123,-6.104,-16.052,23.865,1
0.454,-0.732,0.135,-3.113,-15.32,22.705,1
0.448,-0.734,0.162,0.122,-14.709,20.813,1
0.458,-0.748,0.171,3.784,-13.306,18.921,1
0.45,-0.765,0.186,6.165,-11.475,18.555,1
0.505,-0.818,0.194,6.897,-10.498,19.104,1
0.491,-0.817,0.215,3.479,-11.292,16.602,1
0.491,-0.807,0.241,-0.549,-12.39,14.648,1
0.48,-0.784,0.25,-4.028,-13.428,11.902,1
0.489,-0.79,0.245,-5.31,-14.221,9.766,1
0.5,-0.813,0.237,-5.676,-14.282,8.24,1
0.522,-0.804,0.204,-6.104,-13.977,6.958,1
0.527,-0.759,0.162,-5.31,-13.916,5.798,1
0.512,-0.747,0.162,-2.319,-13.367,3.845,1
0.514,-0.78,0.175,1.77,-12.024,1.709,1
0.524,-0.829,0.204,4.028,-10.132,-0.061,1
0.522,-0.85,0.234,4.822,-8.301,-1.038,1
0.525,-0.874,0.251,4.761,-7.507,-1.343,1
0.525,-0.877,0.267,4.395,-7.08,-1.099,1
0.527,-0.888,0.267,3.784,-6.958,-0.793,1
0.532,-0.884,0.268,1.526,-7.263,-0.488,1
0.527,-0.868,0.268,-0.366,-7.69,-0.244,1
0.527,-0.858,0.252,0.122,-7.751,-0.305,1
0.523,-0.854,0.231,0.977,-7.507,-0.305,1
0.523,-0.854,0.202,1.404,-7.141,-0.122,1
0.529,-0.845,0.174,1.465,-7.324,0.366,1
0.531,-0.85,0.159,1.587,-7.446,0.61,1
0.525,-0.845,0.163,1.221,-7.751,0.732,1
0.515,-0.852,0.189,0.305,-7.996,0.549,1
0.512,-0.851,0.208,0.427,-8.118,0.732,1
0.527,-0.854,0.226,1.099,-7.812,0.793,1
0.485,-0.866,0.234,1.038,-7.812,2.563,1
0.499,-0.86,0.235,-0.244,-7.812,2.93,1
0.498,-0.855,0.231,-1.709,-7.446,2.747,1
0.49,-0.845,0.22,-2.136,-7.202,3.357,1
0.491,-0.844,0.218,-1.404,-6.592,3.967,1
0.489,-0.838,0.221,-1.16,-6.165,4.272,1
0.487,-0.843,0.225,-0.916,-5.371,4.7,1
0.489,-0.847,0.219,-0.244,-4.456,5.005,1
0.491,-0.853,0.197,0.366,-3.723,5.31,1
0.495,-0.854,0.182,-0.122,-3.418,5.737,1
0.495,-0.852,0.192,-2.197,-3.601,6.104,1
0.494,-0.84,0.209,-4.578,-3.906,6.042,1
0.491,-0.84,0.219,-4.883,-4.272,5.615,1
0.493,-0.835,0.231,-4.028,-4.028,5.371,1
0.493,-0.826,0.235,-1.892,-3.845,5.066,1
0.497,-0.825,0.222,0,-3.418,5.066,1
0.501,-0.829,0.208,0.366,-2.808,4.944,1
0.506,-0.829,0.209,-0.061,-2.502,4.944,1
0.51,-0.839,0.223,-0.244,-2.258,5.066,1
0.514,-0.852,0.238,-0.549,-2.075,4.7,1
0.51,-0.853,0.244,-1.465,-1.892,4.456,1
0.508,-0.844,0.247,-1.953,-1.648,4.517,1
0.515,-0.844,0.24,-1.709,-1.221,4.333,1
0.518,-0.849,0.229,-0.671,-0.61,4.211,1
0.523,-0.85,0.216,0.305,0.061,4.272,1
0.526,-0.857,0.201,0.671,0.122,3.967,1
0.524,-0.843,0.196,0.366,-0.244,3.784,1
0.521,-0.835,0.198,0.793,-0.732,3.662,1
0.523,-0.844,0.205,1.404,-0.61,3.296,1
0.528,-0.856,0.208,1.404,-0.61,3.174,1
0.535,-0.861,0.213,1.282,-0.671,3.174,1
0.533,-0.857,0.223,1.282,-0.61,3.479,1
0.531,-0.858,0.233,1.465,-0.61,3.601,1
0.523,-0.851,0.237,1.16,-0.671,3.418,1
0.522,-0.857,0.229,0.793,-0.488,3.662,1
0.526,-0.86,0.223,0.854,-0.061,3.967,1
0.526,-0.854,0.22,0.732,0.122,3.967,1
0.187,-1.388,0.505,74.097,-45.715,29.236,1
0.189,-1.341,0.492,65.247,-42.297,36.255,1
0.186,-1.278,0.498,59.57,-39.368,43.213,1
0.171,-1.221,0.49,57.8,-36.316,48.279,1
0.177,-1.186,0.478,58.105,-32.776,54.321,1
0.181,-1.17,0.479,58.044,-30.457,59.875,1
0.18,-1.128,0.479,56.763,-28.625,64.087,1
0.196,-1.099,0.46,54.443,-27.161,66.65,1
0.206,-1.066,0.419,53.528,-26.245,68.542,1
0.201,-1.025,0.387,55.542,-24.963,69.824,1
0.186,-0.998,0.353,58.533,-23.682,70.129,1
0.193,-0.997,0.337,60.547,-23.193,69.885,1
0.208,-0.999,0.324,61.401,-22.644,69.519,1
0.223,-1,0.319,59.875,-22.461,68.42,1
0.227,-0.998,0.331,55.481,-23.743,66.528,1
0.23,-0.986,0.344,50.598,-25.452,64.392,1
0.23,-0.993,0.353,45.044,-27.039,61.584,1
0.229,-0.99,0.36,37.842,-29.175,58.96,1
0.215,-0.955,0.354,30.212,-31.128,56.702,1
0.212,-0.913,0.351,23.193,-32.471,54.81,1
0.208,-0.898,0.325,18.494,-33.569,53.406,1
0.201,-0.856,0.302,18.616,-33.203,52.246,1
0.206,-0.839,0.266,21.423,-31.25,51.392,1
0.215,-0.844,0.247,24.292,-29.175,49.561,1
0.227,-0.842,0.248,24.963,-27.405,47.058,1
0.247,-0.856,0.272,24.17,-26.184,45.837,1
0.265,-0.876,0.299,22.217,-25.269,43.457,1
0.268,-0.842,0.302,22.583,-23.804,41.382,1
0.26,-0.834,0.293,27.283,-20.874,40.588,1
0.27,-0.833,0.288,33.508,-16.663,39.856,1
0.287,-0.843,0.268,38.879,-13.062,39.917,1
0.301,-0.862,0.264,40.161,-10.864,39.49,1
0.316,-0.881,0.274,38.757,-9.46,39.429,1
0.32,-0.875,0.276,36.438,-8.301,39.551,1
0.321,-0.874,0.273,34.18,-7.141,40.222,1
0.314,-0.872,0.248,32.349,-6.104,40.527,1
0.329,-0.869,0.219,29.236,-5.798,41.138,1
0.351,-0.877,0.187,26.917,-5.798,41.443,1
0.352,-0.875,0.168,23.56,-6.47,40.71,1
0.355,-0.869,0.172,19.714,-7.385,40.222,1
0.363,-0.864,0.184,16.235,-8.24,39.368,1
0.369,-0.86,0.185,13.489,-8.911,38.391,1
0.379,-0.862,0.185,10.986,-9.949,37.292,1
0.385,-0.863,0.184,7.874,-11.23,35.95,1
0.378,-0.843,0.187,5.066,-12.695,34.668,1
0.371,-0.829,0.181,3.174,-13.733,33.813,1
0.369,-0.82,0.18,1.953,-14.648,32.898,1
0.365,-0.816,0.178,0.61,-15.564,31.616,1
0.361,-0.817,0.18,-0.122,-16.296,30.273,1
0.362,-0.805,0.183,-0.061,-17.151,28.625,1
0.356,-0.797,0.174,0.061,-17.578,26.367,1
0.346,-0.803,0.155,0.305,-17.639,24.353,1
0.396,-0.799,0.145,1.343,-16.785,23.621,1
0.401,-0.806,0.144,1.953,-17.09,21.729,1
0.394,-0.804,0.157,1.282,-17.7,19.592,1
0.398,-0.819,0.185,0.122,-18.188,17.822,1
0.391,-0.822,0.213,-2.38,-18.799,16.052,1
0.392,-0.836,0.228,-6.042,-19.653,14.221,1
0.393,-0.825,0.228,-8.789,-20.325,13,1
0.381,-0.802,0.23,-7.69,-20.508,11.658,1
0.375,-0.791,0.229,-5.066,-19.714,9.705,1
0.374,-0.788,0.208,-1.282,-18.372,7.446,1
0.389,-0.783,0.194,2.441,-16.357,5.432,1
0.407,-0.804,0.185,7.141,-14.221,3.418,1
0.431,-0.85,0.191,12.329,-12.085,1.648,1
0.442,-0.879,0.215,16.296,-10.315,0.366,1
0.444,-0.901,0.233,18.494,-9.094,-0.183,1
0.448,-0.918,0.235,20.081,-7.935,-0.061,1
0.442,-0.932,0.25,21.545,-6.226,0.977,1
0.442,-0.939,0.241,20.508,-4.333,2.502,1
0.446,-0.924,0.24,18.982,-2.197,5.92,1
0.468,-0.947,0.238,18.005,-0.916,8.606,1
0.454,-0.945,0.246,14.709,-0.977,7.812,1
0.462,-0.956,0.242,11.169,-1.343,8.179,1
0.453,-0.935,0.235,7.69,-1.953,7.996,1
0.462,-0.932,0.223,6.042,-2.625,9.094,1
0.461,-0.924,0.205,5.432,-3.418,9.094,1
0.453,-0.901,0.19,4.456,-4.456,8.484,1
0.453,-0.907,0.171,3.54,-5.737,8.545,1
0.45,-0.879,0.13,3.235,-6.409,8.911,1
0.46,-0.871,0.083,3.418,-6.409,9.094,1
0.461,-0.867,0.068,3.784,-7.019,9.033,1
0.467,-0.885,0.075,4.517,-7.935,9.094,1
0.473,-0.9,0.095,4.028,-8.789,8.728,1
0.469,-0.894,0.128,3.479,-9.583,8.606,1
0.463,-0.896,0.156,4.333,-10.254,8.301,1
0.457,-0.898,0.166,5.127,-10.559,8.179,1
0.456,-0.908,0.18,5.127,-10.925,8.301,1
0.454,-0.905,0.194,4.395,-11.292,8.301,1
0.458,-0.903,0.192,4.028,-11.536,7.996,1
0.455,-0.886,0.189,4.272,-11.841,7.568,1
0.45,-0.881,0.176,4.395,-12.268,6.653,1
0.451,-0.876,0.167,3.784,-12.329,6.104,1
0.453,-0.874,0.174,2.625,-12.146,5.859,1
0.449,-0.866,0.194,1.953,-11.963,5.676,1
0.441,-0.858,0.211,1.831,-11.597,5.249,1
0.441,-0.873,0.216,2.319,-10.925,4.7,1
0.444,-0.876,0.222,1.709,-10.01,4.028,1
0.452,-0.871,0.224,0.427,-9.338,3.357,1
0.451,-0.858,0.22,0.244,-8.423,2.625,1
0.446,-0.861,0.224,1.343,-7.446,1.77,1
0.448,-0.868,0.23,2.625,-6.348,0.793,1
0.456,-0.882,0.229,3.845,-5.127,0.427,1
0.457,-0.889,0.223,4.456,-3.967,0,1
0.455,-0.893,0.224,4.822,-2.808,0,1
0.455,-0.905,0.22,4.395,-2.136,0.122,1
0.463,-0.911,0.21,2.38,-1.648,0.305,1
0.465,-0.905,0.207,-0.427,-1.587,0.854,1
0.462,-0.896,0.198,-2.991,-1.709,1.587,1
0.458,-0.88,0.192,-3.662,-1.587,2.563,1
0.458,-0.88,0.184,-2.075,-0.916,2.991,1
0.467,-0.893,0.165,-0.549,-0.122,3.418,1
0.473,-0.901,0.156,-0.427,0.122,3.418,1
0.466,-0.901,0.163,-1.16,-0.427,3.784,1
0.46,-0.901,0.173,-2.136,-0.977,4.028,1
0.459,-0.902,0.171,-3.174,-1.282,4.272,1
0.458,-0.895,0.17,-4.028,-1.587,4.517,1
0.457,-0.891,0.175,-3.967,-1.953,4.517,1
0.46,-0.886,0.174,-3.296,-2.197,4.272,1
0.385,-1.333,0.341,61.768,-33.508,20.63,1
0.396,-1.292,0.377,57.861,-34.485,26.733,1
0.39,-1.236,0.387,55.969,-34.363,31.189,1
0.403,-1.203,0.38,53.589,-33.752,34.729,1
0.4,-1.128,0.331,52.185,-32.654,43.396,1
0.406,-1.103,0.297,51.453,-32.166,47.302,1
0.394,-1.074,0.262,50.354,-32.227,50.598,1
0.4,-1.045,0.253,48.096,-33.203,52.917,1
0.397,-1.039,0.246,45.837,-34.729,55.298,1
0.398,-1.035,0.244,44.739,-34.912,54.932,1
0.399,-1.02,0.234,45.105,-35.278,53.955,1
0.387,-1.002,0.216,48.096,-34.912,53.65,1
0.365,-0.996,0.212,51.392,-34.668,53.162,1
0.352,-0.969,0.2,54.749,-34.302,52.612,1
0.35,-0.957,0.22,55.969,-34.485,51.514,1
0.35,-0.929,0.214,57.19,-34.485,50.049,1
0.355,-0.927,0.218,57.312,-35.095,49.255,1
0.358,-0.933,0.237,55.054,-36.255,48.279,1
0.357,-0.942,0.243,49.683,-38.452,47.18,1
0.356,-0.933,0.243,42.114,-40.833,46.082,1
0.344,-0.894,0.26,34.851,-43.518,45.105,1
0.323,-0.844,0.244,31.86,-44.006,44.861,1
0.317,-0.817,0.207,33.264,-42.419,44.617,1
0.3,-0.82,0.177,37.354,-40.405,44.861,1
0.314,-0.845,0.174,36.987,-39.001,44.8,1
0.337,-0.862,0.196,33.691,-38.879,43.701,1
0.344,-0.843,0.209,30.457,-38.818,42.236,1
0.35,-0.834,0.229,28.748,-38.33,41.321,1
0.354,-0.826,0.242,30.396,-36.682,40.833,1
0.349,-0.822,0.241,33.508,-34.79,40.71,1
0.356,-0.808,0.232,36.316,-32.227,40.283,1
0.359,-0.808,0.219,38.574,-29.724,40.405,1
0.374,-0.815,0.189,39.917,-27.222,40.344,1
0.377,-0.827,0.17,39.856,-25.94,39.551,1
0.377,-0.84,0.182,37.903,-25.513,39.001,1
0.384,-0.856,0.197,35.645,-25.269,38.147,1
0.398,-0.872,0.212,32.593,-25.024,36.682,1
0.39,-0.866,0.228,28.87,-24.658,35.461,1
0.406,-0.855,0.211,26.917,-24.048,34.546,1
0.416,-0.854,0.194,25.33,-23.499,35.278,1
0.422,-0.861,0.184,22.522,-23.926,35.339,1
0.424,-0.853,0.178,18.982,-24.78,34.668,1
0.426,-0.843,0.18,15.137,-25.391,33.447,1
0.433,-0.827,0.161,12.512,-25.391,33.081,1
0.435,-0.824,0.143,11.475,-25.635,33.142,1
0.438,-0.816,0.134,9.46,-25.818,32.898,1
0.444,-0.821,0.137,7.141,-25.574,32.104,1
0.452,-0.835,0.148,5.432,-25.513,31.433,1
0.448,-0.83,0.166,3.479,-25.208,30.579,1
0.447,-0.826,0.176,1.953,-25.085,29.846,1
0.45,-0.826,0.174,1.343,-24.475,29.175,1
0.451,-0.825,0.167,0.61,-23.865,28.381,1
0.456,-0.812,0.154,-1.465,-23.682,27.466,1
0.458,-0.778,0.109,-3.418,-23.499,26.672,1
0.462,-0.754,0.088,-3.174,-22.949,26.001,1
0.459,-0.76,0.093,-0.793,-22.217,25.146,1
0.473,-0.772,0.111,2.38,-20.508,24.231,1
0.48,-0.777,0.135,4.7,-19.104,22.949,1
0.488,-0.793,0.157,6.165,-18.25,20.752,1
0.491,-0.801,0.184,6.104,-18.127,18.616,1
0.492,-0.806,0.202,6.165,-18.066,17.029,1
0.493,-0.809,0.214,6.226,-17.7,15.503,1
0.495,-0.802,0.206,6.226,-17.395,14.16,1
0.501,-0.813,0.191,5.31,-16.907,12.878,1
0.504,-0.824,0.181,2.502,-16.785,11.78,1
0.505,-0.821,0.192,-0.977,-16.724,11.047,1
0.502,-0.802,0.205,-2.93,-16.418,10.132,1
0.494,-0.777,0.217,-3.418,-15.381,8.85,1
0.484,-0.767,0.235,-2.502,-13.794,7.019,1
0.484,-0.777,0.228,-0.793,-12.146,5.249,1
0.498,-0.799,0.206,0,-10.803,4.272,1
0.521,-0.817,0.184,-0.977,-10.01,3.723,1
0.544,-0.806,0.18,-2.808,-10.559,4.15,1
0.508,-0.802,0.174,-3.113,-11.353,4.15,1
0.534,-0.799,0.174,-2.075,-10.681,2.563,1
0.525,-0.809,0.179,-0.854,-10.132,1.587,1
0.536,-0.818,0.169,-0.549,-9.033,1.587,1
0.541,-0.818,0.172,-0.122,-8.057,1.953,1
0.546,-0.807,0.174,1.587,-7.08,2.014,1
0.545,-0.807,0.184,3.54,-6.592,1.343,1
0.549,-0.818,0.196,5.31,-6.226,0.916,1
0.557,-0.831,0.191,6.47,-5.859,0.244,1
0.565,-0.842,0.188,6.592,-5.493,0,1
0.57,-0.849,0.181,6.897,-5.127,0.366,1
0.574,-0.853,0.167,7.08,-5.432,0.366,1
0.568,-0.86,0.166,7.141,-5.798,0.122,1
0.569,-0.875,0.172,7.141,-6.042,0.61,1
0.565,-0.876,0.174,6.897,-6.104,0.854,1
0.563,-0.865,0.166,6.958,-6.104,1.038,1
0.546,-0.865,0.175,6.531,-6.775,1.587,1
0.54,-0.879,0.187,5.31,-7.385,2.014,1
0.537,-0.889,0.196,2.136,-8.179,2.38,1
0.539,-0.889,0.204,-1.77,-9.033,3.052,1
0.533,-0.872,0.218,-4.272,-9.644,4.028,1
0.546,-0.861,0.213,-3.784,-9.521,4.822,1
0.515,-0.854,0.197,-1.953,-9.216,5.798,1
0.517,-0.847,0.194,-0.488,-8.423,5.798,1
0.534,-0.845,0.181,0.793,-6.897,5.371,1
0.538,-0.844,0.159,2.075,-5.737,5.493,1
0.537,-0.854,0.162,2.563,-5.432,5.737,1
0.538,-0.86,0.176,1.282,-5.554,6.348,1
0.538,-0.853,0.194,-1.465,-5.676,6.531,1
0.531,-0.841,0.218,-4.333,-6.104,6.409,1
0.527,-0.827,0.24,-5.554,-6.287,6.287,1
0.529,-0.82,0.253,-5.554,-5.981,6.226,1
0.495,-0.823,0.256,-5.005,-5.249,6.409,1
0.526,-0.817,0.245,-4.028,-3.357,5.432,1
0.532,-0.82,0.226,-3.479,-1.77,4.761,1
0.533,-0.819,0.209,-3.052,-0.427,4.089,1
0.537,-0.827,0.193,-2.747,0.244,3.357,1
0.537,-0.827,0.191,-2.747,0.549,2.808,1
0.541,-0.828,0.186,-2.93,0.61,1.892,1
0.546,-0.834,0.181,-3.113,0.61,1.282,1
0.548,-0.839,0.176,-4.211,0.671,0.916,1
0.546,-0.828,0.186,-5.92,0.122,0.488,1
0.541,-0.818,0.202,-5.493,-0.122,0.366,1
0.535,-0.809,0.191,-2.686,0.122,0.061,1
0.546,-0.837,0.157,0.061,0.488,-0.305,1
0.559,-0.84,0.146,0.793,0.488,0,1
0.228,-1.537,0.358,78.308,-33.325,-0.854,1
0.205,-1.465,0.415,55.42,-42.603,5.31,1
0.155,-1.403,0.465,42.236,-49.866,15.198,1
0.151,-1.372,0.513,36.072,-51.331,25.391,1
0.169,-1.356,0.516,28.32,-50.537,45.105,1
0.17,-1.233,0.465,28.137,-46.875,53.223,1
0.175,-1.183,0.428,32.532,-41.931,59.753,1
0.198,-1.154,0.401,39.185,-36.56,65.613,1
0.216,-1.156,0.398,45.166,-31.921,70.923,1
0.224,-1.14,0.41,48.401,-29.419,74.951,1
0.226,-1.111,0.422,49.316,-28.503,77.637,1
0.228,-1.097,0.422,47.791,-28.259,78.247,1
0.235,-1.063,0.436,44.25,-28.503,78.491,1
0.224,-1.028,0.42,42.786,-29.297,78.674,1
0.218,-1.016,0.399,43.335,-28.992,77.881,1
0.22,-1,0.361,44.861,-29.175,78.003,1
0.225,-0.983,0.338,45.227,-30.151,78.003,1
0.215,-0.974,0.327,43.64,-31.677,77.026,1
0.215,-0.945,0.34,41.443,-32.715,75.5,1
0.217,-0.911,0.332,43.823,-32.166,73.914,1
0.22,-0.914,0.301,50.293,-30.151,72.693,1
0.226,-0.929,0.28,57.495,-28.442,72.021,1
0.249,-0.947,0.294,59.265,-27.71,70.984,1
0.254,-0.947,0.319,57.007,-28.198,69.519,1
0.254,-0.925,0.332,54.443,-28.687,67.444,1
0.261,-0.917,0.336,52.917,-28.931,65.918,1
0.26,-0.915,0.318,52.185,-29.419,64.941,1
